customerNumber,description,amount,tag
2340515967,Barclaycard,-10.1,Debt
2340515967,Odeon Cinemas,-21.88,Entertainment
2340515967,Hitachi Personal Finance,-6.99,Debt
2340515967,Spotify,-6.68,Entertainment
2340515967,Interest,7.11,-
2340515967,Hitachi Personal Finance,-1.58,Debt
2340515967,Shelter,-4.6,Savings
2340515967,Interest,20.43,-
2340515967,Sainsburys,-22.49,Food
2340515967,Nicole Bailey,10.31,-
2340515967,Payment received thank you,-55.64,Credit Repayment
2340515967,Payment received thank you,55.64,Credit Repayment
2340515967,Oxfam,-0.01,Savings
2340515967,Pizza Express,-18.75,Food
2340515967,Thames Water,-37.42,Water
2340515967,Shelter,-8.32,Savings
2340515967,Sports Direct,-3.55,Clothing
2340515967,Payment received thank you,-91.75,Credit Repayment
2340515967,Payment received thank you,91.75,Credit Repayment
2340515967,Matalan,-26.51,Clothing
2340515967,National Express,-15.41,Transport
2340515967,MegaBus,-12.25,Transport
2340515967,National Express,-0.43,Transport
2340515967,Lush,-2.45,Healthcare
2340515967,Groupon,-6.92,Entertainment
2340515967,Payment received thank you,-145.11,Credit Repayment
2340515967,Payment received thank you,145.11,Credit Repayment
2340515967,Payment received thank you,-98.76,Credit Repayment
2340515967,Payment received thank you,98.76,Credit Repayment
2340515967,Supercuts,-23.36,Healthcare
2340515967,Pizza Express,-22.38,Food
2340515967,Payment received thank you,-97.72,Credit Repayment
2340515967,Payment received thank you,97.72,Credit Repayment
2340515967,Payment received thank you,-8.99,Credit Repayment
2340515967,Odeon Cinemas,-24.98,Entertainment
2340515967,Payment received thank you,8.99,Credit Repayment
2340515967,Rent,-600,Housing
2340515967,RSPCA,-4.81,Savings
2340515967,Oxfam,-6.76,Savings
2340515967,Sainsburys,-40.26,Food
2340515967,National Express,-9.21,Transport
2340515967,Shelter,-8.75,Savings
2340515967,Payment received thank you,-6.65,Credit Repayment
2340515967,Payment received thank you,6.65,Credit Repayment
2340515967,Hitachi Personal Finance,-0.01,Debt
2340515967,Sports Direct,-10.87,Clothing
2340515967,Primark,-39.22,Clothing
2340515967,Cancer Research,-6.4,Savings
2340515967,Hitachi Personal Finance,-1.63,Debt
2340515967,Save the Children,-0.01,Savings
2340515967,Cancer Research,-0.03,Savings
2340515967,Save the Children,-8.04,Savings
2340515967,Oxfam,-10.18,Savings
2340515967,Bodyshop,-13.99,Healthcare
2340515967,Oxfam,-2.56,Charity
2340515967,Sainsburys,-46.48,Food
2340515967,Payment received thank you,-23.36,Credit Repayment
2340515967,Payment received thank you,23.36,Credit Repayment
2340515967,MegaBus,-17.06,Transport
2340515967,British Gas,-26.7,Gas
2340515967,Arriva Wales,-7.58,Transport
2340515967,Arriva Wales,-11.23,Transport
2340515967,Cancer Research,-1.33,Savings
2340515967,National Express,-0.67,Transport
2340515967,Wonga,-11.13,Debt
2340515967,Wonga,-1.39,Debt
2340515967,Wonga,-0.01,Debt
2340515967,Matalan,-0.01,Clothing
2340515967,TV Licence,-30.02,Entertainment
2340515967,Wonga,-11.44,Debt
2340515967,Sports Direct,-17.5,Clothing
2340515967,WWF,-0.97,Savings
2340515967,Sports Direct,-26.03,Clothing
2340515967,Primark,-16.94,Clothing
2340515967,Save the Children,-4.41,Savings
2340515967,Alan Scott,23.7,-
2340515967,Save the Children,-6.86,Savings
2340515967,WWF,-8.58,Charity
2340515967,RSPCA,-3.77,Charity
2340515967,Virgin Media,-71.43,Internet
2340515967,Nicole Bailey,7.25,-
2340515967,Denise Patterson,1.79,-
2340515967,Salary BACS Payment,2000,Salary
2340515967,Morrisons,-16.88,Food
2340515967,Supercuts,-20.79,Healthcare
2340515967,Superdrug,-2.56,Healthcare
2340515967,Primark,-26.31,Clothing
2340515967,Spotify,-0.01,Entertainment
2340515967,Matalan,-13.3,Clothing
2340515967,Matalan,-7.44,Clothing
2340515967,American Express,-12.98,Debt
2340515967,Morrisons,-19.99,Food
2340515967,American Express,-2.69,Debt
2340515967,Primark,-21.34,Clothing
2340515967,Odeon Cinemas,-12.71,Entertainment
2340515967,Pizza Express,-19.06,Food
2340515967,Hitachi Personal Finance,-4.61,Debt
2340515967,Brenda Ward,3.4,-
2340515967,Matalan,-12.31,Clothing
2340515967,Wonga,-0.01,Debt
2340515967,Pizza Express,-36.61,Food
2340515967,Spotify,-4.43,Entertainment
2340515967,Matalan,-38.72,Clothing
2340515967,Payment received thank you,-17.02,Credit Repayment
2340515967,Payment received thank you,17.02,Credit Repayment
2340515967,Wonga,-5.74,Debt
2340515967,RSPCA,-1.13,Charity
2340515967,RSPCA,-5.61,Charity
2340515967,Oxfam,-4.52,Savings
2340515967,Sainsburys,-45.15,Food
2340515967,Arriva Wales,-6.22,Transport
2340515967,Odeon Cinemas,-15.25,Entertainment
2340515967,Save the Children,-6.95,Savings
2340515967,Thames Water,-37.42,Water
2340515967,Sainsburys,-20.22,Food
2340515967,MegaBus,-0.01,Transport
2340515967,Morrisons,-33.06,Food
2340515967,Primark,-30.14,Clothing
2340515967,Shelter,-7.3,Savings
2340515967,Odeon Cinemas,-0.01,Entertainment
2340515967,WWF,-15.44,Charity
2340515967,Matalan,-13.27,Clothing
2340515967,Supercuts,-19.83,Healthcare
2340515967,WWF,-0.62,Charity
2340515967,Rent,-600,Housing
2340515967,RSPCA,-0.01,Charity
2340515967,National Express,-0.01,Transport
2340515967,Shelter,-1.22,Savings
2340515967,Oxfam,-5.41,Savings
2340515967,Arriva Wales,-6.63,Transport
2340515967,Sainsburys,-34.11,Food
2340515967,Primark,-10.39,Clothing
2340515967,Groupon,-16.79,Entertainment
2340515967,Primark,-18.49,Clothing
2340515967,Arriva Wales,-6.35,Transport
2340515967,Sainsburys,-15.23,Food
2340515967,Bodyshop,-6.77,Healthcare
2340515967,Spotify,-3.38,Entertainment
2340515967,American Express,-8.4,Debt
2340515967,MegaBus,-6.32,Transport
2340515967,Sainsburys,-20.16,Food
2340515967,British Gas,-26.7,Gas
2340515967,Save the Children,-0.01,Savings
2340515967,TV Licence,-30.02,Entertainment
2340515967,RSPCA,-0.96,Savings
2340515967,Cancer Research,-9.25,Savings
2340515967,Primark,-15.85,Clothing
2340515967,WWF,-4.7,Charity
2340515967,Hitachi Personal Finance,-6.26,Debt
2340515967,WWF,-0.01,Charity
2340515967,Denise Patterson,3.67,-
2340515967,Odeon Cinemas,-4.42,Entertainment
2340515967,Interest,1.56,-
2340515967,Nicole Bailey,36.43,-
2340515967,Matalan,-0.01,Clothing
2340515967,Salary BACS Payment,2000,Salary
2340515967,Primark,-7.66,Clothing
2340515967,MegaBus,-4.25,Transport
2340515967,Virgin Media,-71.43,Internet
2340515967,Denise Patterson,9.01,-
2340515967,Wonga,-9.25,Debt
2340515967,Odeon Cinemas,-0.34,Entertainment
2340515967,Interest,0.03,-
2340515967,Bodyshop,-22.21,Healthcare
2340515967,Interest,5.08,-
2340515967,National Express,-5.87,Transport
2340515967,Cancer Research,-0.01,Charity
2340515967,Morrisons,-33.04,Food
2340515967,Wonga,-4.02,Debt
2340515967,Arriva Wales,-0.01,Transport
2340515967,Primark,-30.14,Clothing
2340515967,National Express,-5.04,Transport
2340515967,Interest,2.7,-
2340515967,Supercuts,-26.59,Healthcare
2340515967,Arriva Wales,-18.11,Transport
2340515967,Shelter,-2.68,Savings
2340515967,Superdrug,-23.26,Healthcare
2340515967,Primark,-16.1,Clothing
2340515967,Hitachi Personal Finance,-8.78,Debt
2340515967,Hitachi Personal Finance,-2.33,Debt
2340515967,WWF,-8.61,Charity
2340515967,Morrisons,-21.64,Food
2340515967,Wonga,-5.25,Debt
2340515967,Thames Water,-37.42,Water
2340515967,Shelter,-4.66,Savings
2340515967,Hitachi Personal Finance,-0.01,Debt
2340515967,Matalan,-23.27,Clothing
2340515967,Superdrug,-25.39,Healthcare
2340515967,Brenda Ward,0.52,-
2340515967,Shelter,-0.01,Charity
2340515967,WWF,-4.36,Savings
2340515967,Save the Children,-7.86,Charity
2340515967,Oxfam,-10.11,Savings
2340515967,Bodyshop,-6.58,Healthcare
2340515967,Supercuts,-19.35,Healthcare
2340515967,Primark,-8.52,Clothing
2340515967,Nicole Bailey,3.77,-
2340515967,Matalan,-26.45,Clothing
2340515967,Wonga,-1.38,Debt
2340515967,Rent,-600,Housing
2340515967,Save the Children,-7.61,Charity
2340515967,MegaBus,-11,Transport
2340515967,American Express,-0.01,Debt
2340515967,Payment received thank you,3.97,Credit Repayment
2340515967,Oxfam,-15.39,Savings
2340515967,Payment received thank you,-3.97,Credit Repayment
2340515967,Bodyshop,-7.01,Healthcare
2340515967,Hitachi Personal Finance,-9.49,Debt
2340515967,Primark,-16.58,Clothing
2340515967,Shelter,-0.01,Savings
2340515967,Hitachi Personal Finance,-5.79,Debt
2340515967,Matalan,-13.89,Clothing
2340515967,National Express,-1.8,Transport
2340515967,Arriva Wales,-7.83,Transport
2340515967,Matalan,-21.58,Clothing
2340515967,Matalan,-21.82,Clothing
2340515967,RSPCA,-3.13,Savings
2340515967,Denise Patterson,0.64,-
2340515967,British Gas,-26.7,Gas
2340515967,Bodyshop,-13.14,Healthcare
2340515967,Arriva Wales,-9.35,Transport
2340515967,Primark,-9.85,Clothing
2340515967,Spotify,-7.74,Entertainment
2340515967,Nicole Bailey,0.05,-
2340515967,Denise Patterson,0.53,-
2340515967,Payment received thank you,-68.96,Credit Repayment
2340515967,Sainsburys,-37.31,Food
2340515967,Primark,-20.19,Clothing
2340515967,Payment received thank you,68.96,Credit Repayment
2340515967,Oxfam,-6.14,Charity
2340515967,TV Licence,-30.02,Entertainment
2340515967,Morrisons,-37.33,Food
2340515967,Pizza Express,-26.52,Food
2340515967,Odeon Cinemas,-18.43,Entertainment
2340515967,Virgin Media,-71.43,Internet
2340515967,Bodyshop,-17.12,Healthcare
2340515967,Spotify,-2.93,Entertainment
2340515967,Wonga,-0.01,Debt
2340515967,Brenda Ward,15.45,-
2340515967,Salary BACS Payment,2000,Salary
2340515967,Save the Children,-9.34,Savings
2340515967,Cancer Research,-9.56,Charity
2340515967,Hitachi Personal Finance,-3.61,Debt
2340515967,Primark,-21.28,Clothing
2340515967,Payment received thank you,-120.35,Credit Repayment
2340515967,Payment received thank you,120.35,Credit Repayment
2340515967,Bodyshop,-10.51,Healthcare
2340515967,Alan Scott,0.21,-
2340515967,WWF,-12.25,Charity
2340515967,American Express,-15.45,Debt
2340515967,Spotify,-19.85,Entertainment
2340515967,Spotify,-24.25,Entertainment
2340515967,Sports Direct,-23.01,Clothing
2340515967,Spotify,-0.39,Entertainment
2340515967,Pizza Express,-29.95,Food
2340515967,Primark,-18.97,Clothing
2340515967,Cancer Research,-0.01,Savings
2340515967,Supercuts,-19.14,Healthcare
2340515967,Payment received thank you,-139.39,Credit Repayment
2340515967,Arriva Wales,-9.54,Transport
2340515967,Payment received thank you,139.39,Credit Repayment
2340515967,Save the Children,-6.64,Charity
2340515967,Sports Direct,-7.66,Clothing
2340515967,Sports Direct,-17.58,Clothing
2340515967,MegaBus,-0.01,Transport
2340515967,National Express,-3.76,Transport
2340515967,Payment received thank you,24.88,Credit Repayment
2340515967,Payment received thank you,-213.83,Credit Repayment
2340515967,Sports Direct,-10.08,Clothing
2340515967,Thames Water,-37.42,Water
2340515967,Payment received thank you,-24.88,Credit Repayment
2340515967,MegaBus,-9.45,Transport
2340515967,Pizza Express,-7.66,Food
2340515967,Wonga,-3.36,Debt
2340515967,Spotify,-22.69,Entertainment
2340515967,Sainsburys,-38.13,Food
2340515967,Payment received thank you,4.08,Credit Repayment
2340515967,Payment received thank you,-4.08,Credit Repayment
2340515967,Hitachi Personal Finance,-5.61,Debt
2340515967,Lush,-9.47,Healthcare
2340515967,Interest,0.28,-
2340515967,Oxfam,-3.23,Charity
2340515967,Rent,-600,Housing
2340515967,Payment received thank you,213.83,Credit Repayment
2340515967,National Express,-5.61,Transport
2340515967,Shelter,-3,Savings
2340515967,National Express,-2.89,Transport
2340515967,Barclaycard,-4.44,Debt
2340515967,Wonga,-6.54,Debt
2340515967,British Gas,-26.7,Gas
2340515967,WWF,-0.01,Savings
2340515967,Lori Alexander,0.79,-
2340515967,Cancer Research,-0.01,Charity
2340515967,Payment received thank you,-195.64,Credit Repayment
2340515967,Payment received thank you,195.64,Credit Repayment
2340515967,American Express,-0.83,Debt
2340515967,Sports Direct,-17.37,Clothing
2340515967,Spotify,-15.52,Entertainment
2340515967,Sainsburys,-30.01,Food
2340515967,Interest,0.13,-
2340515967,Arriva Wales,-16.77,Transport
2340515967,TV Licence,-30.02,Entertainment
2340515967,Nicole Bailey,16.22,-
2340515967,Payment received thank you,-3.2,Credit Repayment
2340515967,Payment received thank you,3.2,Credit Repayment
2340515967,WWF,-7.94,Savings
2340515967,Matalan,-16.74,Clothing
2340515967,Primark,-18.43,Clothing
2340515967,Virgin Media,-71.43,Internet
2340515967,Wonga,-15.49,Debt
2340515967,Superdrug,-14.87,Healthcare
2340515967,National Express,-4.77,Transport
2340515967,American Express,-0.68,Debt
2340515967,WWF,-5.92,Savings
2340515967,Sainsburys,-20.57,Food
2340515967,Oxfam,-3.69,Charity
2340515967,National Express,-1.02,Transport
2340515967,Salary BACS Payment,2000,Salary
2340515967,National Express,-0.01,Transport
2340515967,Spotify,-24.02,Entertainment
2340515967,American Express,-1.61,Debt
2340515967,Odeon Cinemas,-8.77,Entertainment
2340515967,Hitachi Personal Finance,-3.82,Debt
2340515967,Spotify,-4.2,Entertainment
2340515967,Matalan,-16.6,Clothing
2340515967,Sainsburys,-40.03,Food
2340515967,Superdrug,-14.84,Healthcare
2340515967,Payment received thank you,-186.07,Credit Repayment
2340515967,Payment received thank you,186.07,Credit Repayment
2340515967,Groupon,-32.43,Entertainment
2340515967,Superdrug,-11.5,Healthcare
2340515967,Hitachi Personal Finance,-4.82,Debt
2340515967,Sports Direct,-12.64,Clothing
2340515967,Sainsburys,-33.63,Food
2340515967,Arriva Wales,-11.51,Transport
2340515967,Odeon Cinemas,-23.2,Entertainment
2340515967,Morrisons,-31.82,Food
2340515967,Morrisons,-34.11,Food
2340515967,Payment received thank you,19.03,Credit Repayment
2340515967,Superdrug,-23.33,Healthcare
2340515967,Payment received thank you,61.7,Credit Repayment
2340515967,Supercuts,-30.54,Healthcare
2340515967,Arriva Wales,-11.09,Transport
2340515967,Payment received thank you,-19.03,Credit Repayment
2340515967,Superdrug,-13.76,Healthcare
2340515967,Payment received thank you,-61.7,Credit Repayment
2340515967,Superdrug,-1.22,Healthcare
2340515967,Spotify,-33.88,Entertainment
2340515967,Matalan,-22.46,Clothing
2340515967,Thames Water,-37.42,Water
2340515967,Save the Children,-2.5,Charity
2340515967,Groupon,-23.38,Entertainment
2340515967,Save the Children,-10.9,Savings
2340515967,Groupon,-21.5,Entertainment
2340515967,American Express,-8.48,Debt
2340515967,Sainsburys,-36.09,Food
2340515967,Sports Direct,-9.9,Clothing
2340515967,Lush,-0.01,Healthcare
2340515967,Hitachi Personal Finance,-6.08,Debt
2340515967,Odeon Cinemas,-6.41,Entertainment
2340515967,Groupon,-4.41,Entertainment
2340515967,Payment received thank you,-153.57,Credit Repayment
2340515967,RSPCA,-12,Charity
2340515967,Payment received thank you,153.57,Credit Repayment
2340515967,Superdrug,-14.71,Healthcare
2340515967,Denise Patterson,2.9,-
2340515967,Rent,-600,Housing
2340515967,Brenda Ward,6.29,-
2340515967,Payment received thank you,-112.62,Credit Repayment
2340515967,Payment received thank you,112.62,Credit Repayment
2340515967,Superdrug,-13.05,Healthcare
2340515967,MegaBus,-0.01,Transport
2340515967,Superdrug,-23.47,Healthcare
2340515967,Cancer Research,-8.41,Charity
2340515967,Morrisons,-38.68,Food
2340515967,Bodyshop,-20.72,Healthcare
2340515967,Primark,-4.76,Clothing
2340515967,RSPCA,-3.22,Charity
2340515967,British Gas,-26.7,Gas
2340515967,Morrisons,-25,Food
2340515967,Bodyshop,-32.84,Healthcare
2340515967,Payment received thank you,-17.38,Credit Repayment
2340515967,Payment received thank you,17.38,Credit Repayment
2340515967,Supercuts,-27.96,Healthcare
2340515967,Oxfam,-4.54,Savings
2340515967,American Express,-9.25,Debt
2340515967,Superdrug,-20.97,Healthcare
2340515967,MegaBus,-4.45,Transport
2340515967,Odeon Cinemas,-17.54,Entertainment
2340515967,TV Licence,-30.02,Entertainment
2340515967,Cancer Research,-4.58,Charity
2340515967,Supercuts,-5.53,Healthcare
2340515967,Pizza Express,-9.31,Food
2340515967,Pizza Express,-27.6,Food
2340515967,Odeon Cinemas,-19.57,Entertainment
2340515967,Odeon Cinemas,-18.46,Entertainment
2340515967,Superdrug,-16.09,Healthcare
2340515967,Hitachi Personal Finance,-9.57,Debt
2340515967,Groupon,-9.5,Entertainment
2340515967,Lori Alexander,7.17,-
2340515967,Oxfam,-0.92,Charity
2340515967,Virgin Media,-71.43,Internet
2340515967,RSPCA,-1.37,Charity
2340515967,Brenda Ward,8.74,-
2340515967,Cancer Research,-8.67,Savings
2340515967,Cancer Research,-7,Savings
2340515967,Superdrug,-22.53,Healthcare
2340515967,Salary BACS Payment,2000,Salary
2340515967,Wonga,-2.67,Debt
2340515967,Morrisons,-18.57,Food
2340515967,Nicole Bailey,14.65,-
2340515967,MegaBus,-7.07,Transport
2340515967,WWF,-1.78,Charity
2340515967,Matalan,-0.01,Clothing
2340515967,Sainsburys,-37.71,Food
2340515967,Odeon Cinemas,-12.41,Entertainment
2340515967,Payment received thank you,492.56,Credit Repayment
2340515967,Lori Alexander,4.42,-
2340515967,WWF,-9.01,Charity
2340515967,Oxfam,-0.01,Savings
2340515967,Wonga,-13.94,Debt
2340515967,Payment received thank you,86.94,Credit Repayment
2340515967,Morrisons,-27.69,Food
2340515967,Lush,-6.8,Healthcare
2340515967,Primark,-36.75,Clothing
2340515967,Payment received thank you,-492.56,Credit Repayment
2340515967,Barclaycard,-3.9,Debt
2340515967,Save the Children,-10.75,Charity
2340515967,Shelter,-4.05,Charity
2340515967,Payment received thank you,-86.94,Credit Repayment
2340515967,Spotify,-21.35,Entertainment
2340515967,Payment received thank you,-5.44,Credit Repayment
2340515967,Thames Water,-37.42,Water
2340515967,Payment received thank you,5.44,Credit Repayment
2340515967,Denise Patterson,2.79,-
2340515967,MegaBus,-9.38,Transport
2340515967,Morrisons,-43.3,Food
2340515967,Save the Children,-11.05,Savings
2340515967,Cancer Research,-7.75,Charity
2340515967,Denise Patterson,3.33,-
2340515967,Save the Children,-10.12,Charity
2340515967,National Express,-0.91,Transport
2340515967,Payment received thank you,-15.09,Credit Repayment
2340515967,Save the Children,-6.56,Savings
2340515967,Payment received thank you,15.09,Credit Repayment
2340515967,American Express,-13.16,Debt
2340515967,Primark,-20.22,Clothing
2340515967,Rent,-600,Housing
2340515967,Superdrug,-19.47,Healthcare
2340515967,Payment received thank you,-61.78,Credit Repayment
2340515967,Payment received thank you,61.78,Credit Repayment
2340515967,Odeon Cinemas,-23.85,Entertainment
2340515967,RSPCA,-6.94,Charity
2340515967,National Express,-5.21,Transport
2340515967,Odeon Cinemas,-0.01,Entertainment
2340515967,Matalan,-8.35,Clothing
2340515967,Spotify,-19.41,Entertainment
2340515967,Groupon,-3.04,Entertainment
2340515967,Barclaycard,-11.51,Debt
2340515967,Groupon,-24.77,Entertainment
2340515967,Superdrug,-0.01,Healthcare
2340515967,British Gas,-26.7,Gas
2340515967,Payment received thank you,-8.87,Credit Repayment
2340515967,Payment received thank you,8.87,Credit Repayment
2340515967,Lush,-19.67,Healthcare
2340515967,Payment received thank you,-53.07,Credit Repayment
2340515967,Payment received thank you,53.07,Credit Repayment
2340515967,Morrisons,-46.38,Food
2340515967,TV Licence,-30.02,Entertainment
2340515967,Save the Children,-3.99,Charity
2340515967,Odeon Cinemas,-13.98,Entertainment
2340515967,Barclaycard,-0.01,Debt
2340515967,RSPCA,-8.85,Savings
2340515967,Primark,-0.01,Clothing
2340515967,Arriva Wales,-12.15,Transport
2340515967,Save the Children,-10.91,Charity
2340515967,Payment received thank you,-5.56,Credit Repayment
2340515967,Payment received thank you,5.56,Credit Repayment
2340515967,Nicole Bailey,25.23,-
2340515967,RSPCA,-0.61,Savings
2340515967,Virgin Media,-71.43,Internet
2340515967,Sainsburys,-17.07,Food
